business_name,idstd,owner_age,owner_female,owner_education,hh_vulnerability,sector_experience,mgmt_practices_index,social_capital,push_entrepreneur,employment_regular,revenue_regular_usd,business_age,sector_food,location_type,formality_status,technology_index,operating_intensity,recordkeeping_index,has_loan,collateral_proxy,income_stable,financial_literacy_proxy,regulatory_barriers,institutional_quality,market_infrastructure,performance_index,formalization_readiness,resilience_proxy,efficiency_score,equity_score,sustainability_score,dominant_objective
Bengkel Murah 3740,1395425,24,1,2,0.5561700680497534,18,0.4733390539528769,0.33554553763946293,0.38286413597257163,4,1472.7014255831884,21,0,4,0,0.059543329965277114,0.30812547687829583,0.5516633414990123,0,0.064410750274563,0.6337084534253883,0.5885371688555958,0.6626346555805868,0.5417819490941618,0.18177779228683566,0.9279059230825288,0.5447609055699614,0.7379091233825066,36.9109,72.2468,38.019,Equity
Restoran Murah 3741,1226762,22,0,4,0.6391151283898032,29,0.01827551473835698,0.6788139690442135,0.7610333647234023,2,114.1886068849088,19,0,1,0,0.10279001867351956,0.3896408930320424,0.9433607828347471,0,0.3689387925813171,0.4064763529164147,0.250665705396245,0.08687934775444928,0.8995856585502792,0.7759776404348991,0.7996908998077963,0.7511506118474333,0.060240491232327775,13.2817,35.5646,27.6688,Equity
Kedai Jaya 3742,1344355,30,0,4,0.2114130157759041,23,0.051612183070706474,0.49939331691682676,0.04758466563783914,2,2370.1391648836225,9,0,1,0,0.14187665419687845,0.08452391285905625,0.025734421397003993,0,0.41524790568204384,0.2852758845160064,0.5951362053596847,0.8130789606948772,0.9254445911272924,0.5829289503267219,0.24699324947372847,0.5240853962755215,0.33226378077257057,25.7576,18.4565,32.893,Sustainability
Restoran Murni 3743,1394994,49,0,4,0.745220126691518,37,0.015975828843382334,0.9329092598292177,0.21264023609266025,1,604.2072302797401,1,0,2,0,0.6716781607156781,0.0046968455279673416,0.915504609389127,0,0.6431484234912627,0.3597501990553833,0.3033125405922261,0.1519493657587795,0.8795539806440512,0.8357555918527337,0.12004889199481528,0.5940982498842209,0.6072086681059126,6.1453,39.8088,72.8334,Sustainability
Restoran Setia 3744,1370492,23,0,4,0.6462633770407274,27,0.619131870047114,0.21274883984850868,0.8939685861946396,3,493.80147504802426,8,1,2,0,0.8024373139416309,0.2645568183351321,0.9645575684127283,0,0.33026014447842356,0.3114364370986159,0.16938237581649995,0.4265551024219646,0.8018919432460129,0.05156917349222656,0.738566342544208,0.17860008297708363,0.8880639396371117,31.0262,35.8505,78.9894,Sustainability
Bengkel Bahagia 3745,1255568,24,1,4,0.9232892682362864,16,0.5600929176752085,0.3642091462539402,0.15482040945143405,4,196.01989832521224,6,1,4,0,0.05032572003791058,0.8142320622927387,0.9790757481145589,0,0.09429763349520359,0.36132379319673247,0.7926418138218775,0.8508809733332633,0.9380205937622927,0.36523405646940765,0.6599340614823852,0.9729772525100787,0.3172277283298638,43.0222,76.9316,23.5299,Equity
Restoran Sejahtera 3746,1285090,20,1,3,0.1689542018585367,27,0.23315799853660446,0.3298525767924695,0.7592476519683428,1,71.42016470203353,23,1,4,0,0.89040530151474,0.6116035216312187,0.7779975862699072,0,0.13962461593368025,0.015925414674398897,0.6629060059017575,0.0647254838734862,0.9688519181134848,0.6592809738075726,0.5916738049199676,0.8600979706505083,0.5070136922070195,25.9959,51.7582,71.0766,Sustainability
Kedai Jaya 3747,1220219,46,1,5,0.7513742653580107,9,0.6466431289040213,0.23596362595992992,0.36131041557907584,3,67.43644112367858,2,1,2,0,0.7473037021896738,0.13941735687543488,0.18066070181292115,0,0.441732784690668,0.3403485404482851,0.8500109844543451,0.8010631273344581,0.28442698767789154,0.28777012931150914,0.9581727460158835,0.298087523045953,0.6363747895671822,24.1985,65.055,55.7334,Equity
Warung Maju 3748,1257169,47,0,4,0.08364309058326702,5,0.884207256894975,0.9931707691262446,0.6626602149213862,3,1007.1086000986189,23,1,4,0,0.5302857763385452,0.42646656287238927,0.9746577352999906,0,0.5726567703375888,0.5408170482980735,0.8720302302101469,0.7473397922289315,0.4877334909496728,0.9089241238572325,0.34067622211214355,0.06688678046368657,0.1632342769834565,48.5296,13.3457,29.8585,Efficiency
Gerai Murni 3749,1274965,48,0,3,0.5652924095178975,8,0.27732210102611365,0.38722554544305443,0.07384650330299192,1,283.2060306098099,14,1,2,0,0.9899603192796189,0.019530155432994523,0.4279552257858519,0,0.9358780824962492,0.48240875235344916,0.35664836617890183,0.29174993872297217,0.7096066703741076,0.7722753083501916,0.1225196747014552,0.5198121092592094,0.46081241537672746,11.4953,37.6117,59.4228,Sustainability
Gerai Bahagia 3750,1377912,37,1,5,0.5518951394991458,18,0.8319938078789875,0.9405089804995984,0.2865579450860434,4,410.32195989468875,1,1,2,0,0.26518614614755964,0.80226195576604,0.47123230482538314,0,0.5548806210232088,0.1411894540628652,0.11252489535067334,0.8956708088424898,0.5080600816092798,0.371803644016795,0.20607391859665114,0.8861211427402313,0.6303299839026711,52.7798,57.0758,43.0173,Equity
Kedai Murni 3751,1375767,31,1,4,0.3883850446467406,35,0.6625091360021815,0.39047347385298947,0.42478973749672,1,1342.9201459161468,7,1,3,0,0.21800783498989484,0.46105850907670587,0.015126012680594103,0,0.7006732733623974,0.9469534873577685,0.4714911414459031,0.9149108310824808,0.9075248753438427,0.1499656558645749,0.7219374754413603,0.014521338901096081,0.1226223047524666,45.9873,55.5354,38.649,Equity
Restoran Murni 3752,1284754,32,0,4,0.8445711476685672,6,0.03382044317298316,0.20409167874066092,0.8572126260777889,3,147.42364390980896,11,0,4,0,0.3348028553047171,0.2768908651612172,0.34332792845934146,0,0.18997445841009664,0.18442718599426178,0.3545310366464962,0.7315807421782874,0.9745904573584909,0.6703899013063501,0.9112048392606475,0.5648693220763429,0.20267737602934932,10.6694,43.7828,23.9724,Equity
Restoran Jaya 3753,1277988,60,1,4,0.004370644786012234,23,0.3751498958294345,0.11920633068271114,0.5634958576461176,1,721.8293083882271,16,0,1,0,0.5265207306551917,0.7681325858105479,0.2571450194673559,0,0.9910525908158917,0.5779309669274145,0.6332985711191118,0.8269571656940596,0.49615744060669376,0.7194805880800037,0.6869798110253448,0.0221754711090294,0.09167277985479494,40.8992,40.1748,41.061,Sustainability
Kedai Jaya 3754,1389414,21,1,4,0.5201794018985207,26,0.5077572158590171,0.8555631931755051,0.04522529307768919,1,317.87778313721026,24,0,2,0,0.386837230803312,0.9703500824841994,0.4498145064219846,1,0.1459452062854828,0.3713403915865965,0.842978179895222,0.14500788621910699,0.3307442103766398,0.2734004672499645,0.14588862128421465,0.02065194154285399,0.6129957773624117,47.25,60.8072,53.3634,Equity
Gerai Murah 3755,1350023,56,0,4,0.21715354983518742,39,0.7316991899547214,0.03209764048507824,0.8018665733261261,3,119.60766861953893,2,0,3,0,0.8295010982158333,0.40321347796626206,0.26918487080938436,0,0.5630125744688016,0.6733240937042855,0.6115315286695233,0.4422491854817422,0.407067821849151,0.08884708480571701,0.7065599829671487,0.4320032332058237,0.8527562657627686,35.1411,18.6861,88.0127,Sustainability
Kedai Bahagia 3756,1332379,64,1,4,0.7434986191164329,24,0.28713055825341693,0.9643945883392814,0.054521488951482566,2,958.5650308224924,26,0,3,0,0.894490430436988,0.7654387428602022,0.4472815848225967,0,0.9468177540506445,0.4357380281258354,0.010775708916225257,0.969885676173739,0.6785878124917212,0.13315147351908896,0.3166247681591706,0.793910016926372,0.41452866072860595,40.3426,69.7399,66.2155,Equity
Restoran Indah 3757,1280388,35,0,4,0.04306742630609717,10,0.9827301048579323,0.4181912117855484,0.9343665639919007,4,569.6377314157276,18,1,2,0,0.966667674769334,0.32127038850286505,0.14756596290740254,0,0.46683993058641526,0.041011131841372284,0.6034252116050752,0.09573074833467887,0.7262488466224368,0.8778443014982229,0.3988096166826808,0.025665258274682357,0.5729581773029643,44.329,11.7227,63.3555,Sustainability
Restoran Murni 3758,1290768,67,1,2,0.8315546881815776,15,0.6845397405050858,0.24737435108435712,0.21171744604038956,3,50.0,19,1,4,0,0.8182511457884445,0.7580316284163917,0.9520270285877378,0,0.9030597841043362,0.6338062624862293,0.12910183376072148,0.4160647979405694,0.3780635492339519,0.3781307519450976,0.6430638537790563,0.515710031318144,0.942565841179245,43.7344,83.2622,72.257,Equity
Perniagaan Maju 3759,1235428,43,0,5,0.8380922267069515,38,0.37281367716436054,0.6174461322153625,0.48792614465705475,2,390.1780470263842,10,1,2,0,0.6081124540743675,0.9651080881261721,0.6641299241153291,0,0.587339826365713,0.9256767612277216,0.3166848880430124,0.962031399367625,0.8463779465573783,0.7994099714288151,0.42707188959601605,0.7226424802334469,0.9602154365899739,43.7056,38.5237,81.631,Sustainability
Kedai Maju 3760,1292021,54,1,2,0.8328660124035029,20,0.09702503907711202,0.13291299183618632,0.07228096876630907,1,954.4743417678721,4,1,4,0,0.6136151986713259,0.6503514091969272,0.9884533346974541,0,0.8520181405228552,0.8695299913681116,0.24029314883626618,0.5860428748393692,0.126012142213362,0.3992372034634091,0.9613272163190165,0.26564785293849424,0.5809145415785089,31.1494,83.3146,56.972,Equity
Perniagaan Maju 3761,1318418,41,0,5,0.15256852673266985,29,0.18136776027080992,0.07214557356635576,0.5617123862977665,2,50.0,24,1,2,0,0.18649143389286116,0.23894486532437564,0.004817682612547669,1,0.7133052938979236,0.3282956848601688,0.5028373446935764,0.02886688593108222,0.023795038347965702,0.7649270768455572,0.7943055146503545,0.5627276376435318,0.6107679232325949,13.0666,11.1027,47.5327,Sustainability
Warung Makmur 3762,1370047,55,1,3,0.6304065185610449,6,0.4876077600551566,0.827783351909567,0.4972287007284817,3,269.16247504426326,28,0,2,0,0.2632122592991869,0.690128141716541,0.8358120606456861,0,0.5880221135388342,0.3251337192189103,0.7872635976270276,0.8522097796278381,0.9797575771393761,0.8401594409472684,0.544035254934475,0.8844710443144216,0.5279730310577142,37.7934,70.2163,30.8677,Equity
Warung Bahagia 3763,1332212,30,0,4,0.014367359183389605,9,0.4946953549583667,0.42467077462532676,0.41024853488134294,3,817.9280872499326,3,1,3,0,0.9972594523814705,0.844609922802784,0.08427093578997025,0,0.11575361925858829,0.5876253299551238,0.038161936760618076,0.32286980164988044,0.920306531887473,0.32833348682010677,0.4329801509775103,0.8206626193102914,0.3343793954601578,47.6586,10.5747,56.6718,Sustainability
Perniagaan Makmur 3764,1355914,65,1,6,0.8479625912891998,5,0.7677187648213535,0.518254912104532,0.03557291703403975,1,977.2237245430481,13,1,1,0,0.26129839395154586,0.4037135638993711,0.7738437063094515,0,0.291096479218953,0.1966732191282845,0.05773162351180161,0.03594233078621989,0.30576230808249527,0.9956474185442037,0.3302730473466269,0.6534068667158752,0.19150155827057447,44.0791,63.9185,19.947,Equity
Kedai Indah 3765,1226421,48,1,2,0.7229751935086205,39,0.7261766255722525,0.17669600887506487,0.878936378651503,3,746.634258630245,6,1,1,0,0.4668735382754895,0.6220064612516429,0.9224713405332751,0,0.12101631003132707,0.6276922643194763,0.9590958468039755,0.8309358707425099,0.9559986904174347,0.17593547785484853,0.33165247653016316,0.23336056087358403,0.42165392216578435,47.273,78.919,60.5746,Equity
Gerai Setia 3766,1201708,54,1,4,0.5311537308992527,19,0.2012730385178173,0.061424244526942284,0.8026365988128625,5,182.43246311237704,29,0,3,0,0.3853100678311461,0.252547404073831,0.1406792518015475,0,0.5480432448004683,0.8011745523320885,0.4394625246268886,0.7456387891266648,0.3129005956379036,0.5627518684468543,0.6448699542717722,0.10618290754078408,0.9636746274282464,15.2829,61.2461,58.5726,Equity
Gerai Damai 3767,1334702,67,1,4,0.7305914330966171,5,0.594956620558265,0.3677761326518467,0.6330300203289908,2,353.55161804854987,10,1,4,0,0.6882584512361315,0.45456440694643196,0.9561459318705028,0,0.43799133060207374,0.20352282951171274,0.7402197725322183,0.5310258036144114,0.47204855396148415,0.6654757150100084,0.8327917246598867,0.14173554454974813,0.4892502704194519,34.7187,69.2237,45.9578,Equity
Restoran Damai 3768,1350667,34,1,4,0.09432409665177222,20,0.02062180074288833,0.5061462523800894,0.5722299826339304,5,676.0005313124697,27,0,2,0,0.33549667130041616,0.165839181965459,0.43626213765057387,0,0.4302875355305519,0.9579295539526674,0.8759904957751269,0.3631045656259312,0.5283745338069804,0.15388906387145362,0.1916859755012268,0.9940111797772782,0.36849821977936137,11.7755,43.773,39.4748,Equity
Kedai Runcit Murah 3769,1276021,50,0,4,0.5286558321768563,11,0.39854739938433337,0.7654306218780279,0.6949464313698313,5,82.78399419349101,8,1,4,0,0.6829499591759627,0.835538257167381,0.34420775013832183,0,0.28283245209400343,0.5032312961086699,0.38173907823130815,0.7584913753201658,0.6386753103166102,0.03352195797050528,0.9260052380811666,0.7217507777742111,0.6551174828337918,37.7796,31.1462,55.2215,Sustainability
Bengkel Murni 3770,1359380,61,0,4,0.29127649181644544,27,0.7641052405716058,0.5010520002354634,0.14399001591436722,2,451.93134453482685,10,1,1,0,0.9608019631389173,0.0967097040217123,0.7957659110876022,0,0.8174205271389992,0.21769368430429703,0.5481716765668638,0.5980110177897777,0.5256654461312822,0.11897542458137556,0.300733893357898,0.214594303792213,0.5987704775764977,29.9571,21.6511,76.6452,Sustainability
Warung Setia 3771,1244789,60,1,4,0.972619463222973,29,0.3995085932871665,0.7825070176859029,0.932644246316484,3,637.1506501257118,2,1,4,0,0.2523866737100199,0.0558412174256413,0.8530787285568,0,0.42503549905123794,0.06691510390756383,0.8655726648214728,0.23548102545542737,0.9114310715374456,0.14528872562292505,0.70690709239192,0.5920559670248817,0.4591827006887569,19.4869,78.9048,45.6209,Equity
Gerai Sejahtera 3772,1386762,62,0,5,0.8571179506239017,7,0.8355962398014242,0.11543277967431387,0.28467329150464094,2,948.5328910476395,20,1,2,0,0.37067710118322783,0.5343972753503795,0.8365195608880742,0,0.2805590761610751,0.28650652243743646,0.5995230068369103,0.8796698145549692,0.5598929850753308,0.6374916237128075,0.7625083198064588,0.019004301392947065,0.603728625976259,49.7736,39.2847,38.1889,Efficiency
Warung Setia 3773,1226086,35,1,4,0.7332756958339769,3,0.9761552901252816,0.06396277204395162,0.6564902724430023,1,59.20696198172996,15,0,1,0,0.3421751312980579,0.5824763506073213,0.6240222344197787,0,0.2640825698264543,0.4734458872491314,0.18839757046826966,0.5340327003987513,0.030135511272155746,0.9709599788111849,0.821535942738009,0.8282644200547029,0.6751920494912547,47.3004,69.331,36.1928,Equity
Warung Setia 3774,1216859,29,0,3,0.9337476352497319,5,0.6072126026993657,0.15886096414345163,0.6067556811419047,5,199.9960769850089,1,0,4,0,0.3003572759872347,0.9182659421605621,0.2961998672332654,0,0.30763848189694054,0.47855600583164215,0.5988296819445436,0.8580557249598358,0.1766162396369696,0.4952835742146442,0.39095117739099383,0.7984639814384442,0.7787485152165644,47.5932,52.3499,39.1267,Equity
Restoran Setia 3775,1207684,68,1,6,0.34684330456547374,13,0.1450040763417566,0.7720121268887286,0.6366139797156086,5,390.06540535140516,11,1,4,0,0.2702848679972061,0.2032831590043077,0.27654538912834326,0,0.8289916151764383,0.2044483866868516,0.9662352303330015,0.08274537954311412,0.9581659275895804,0.7940581767832962,0.41074591990473464,0.6575874183375405,0.33953892569574085,14.0155,43.8737,30.7476,Equity
Perniagaan Murah 3776,1291088,51,1,4,0.9008798989881812,16,0.3796772079054107,0.7593302308387014,0.8789521230821122,3,603.7510122092281,24,0,4,0,0.6300426814559857,0.7780035599968125,0.22865544933861404,0,0.3665877848118485,0.2582418458507939,0.9863196218729101,0.2293072755108131,0.044545326349480274,0.10526130392172584,0.6750787439061198,0.20983822291809606,0.07176273592497695,40.2514,76.0352,39.3546,Equity
Kedai Sejahtera 3777,1332279,21,1,1,0.3252382321067103,12,0.009483355068375166,0.14136780451064146,0.29591120665061976,2,654.7338784450371,1,1,1,0,0.5481099035518803,0.6440691785150184,0.14647328932857584,1,0.24378757413665486,0.6783056437736945,0.9085493900666012,0.3138948384742495,0.7560940283192359,0.3524494639229424,0.9518852716520889,0.5004459259020851,0.9465335181300009,25.5937,68.0095,59.3204,Equity
Kedai Runcit Indah 3778,1246099,43,1,3,0.732796719691153,39,0.6027259238407526,0.030988658250679757,0.7489481882526573,4,146.01855358006117,28,1,1,0,0.5086666570379693,0.7416715212328665,0.39257458023515956,0,0.8892280641957327,0.7748221543639159,0.7219346527278675,0.8454847985571711,0.9766197287217615,0.15700863386235853,0.9293496656166176,0.6806858056513777,0.29719506583500477,41.6672,74.3119,58.5125,Equity
Restoran Damai 3779,1398568,42,0,2,0.7364169117764491,27,0.8215685009737982,0.6852819362121652,0.5983910639391692,3,50.0,25,1,4,0,0.8005874803799159,0.15745088386454065,0.8560482402999942,0,0.8953133266358756,0.10777116342166093,0.8819647678679997,0.8719957367849999,0.030037010148845744,0.6867143723208082,0.7466321618913477,0.3720308867014518,0.5516944519490273,29.8278,49.4567,68.8243,Sustainability
Perniagaan Sejahtera 3780,1266093,21,1,2,0.018349876454093472,33,0.6299400789230429,0.8552817832429774,0.07606033095464015,3,591.786122367354,22,1,3,0,0.14653021954041845,0.44645864938040025,0.9961723274321523,1,0.6812045095365354,0.6659202643014225,0.4102330308782546,0.7711308988348763,0.8599527377794887,0.9588614940521756,0.192411480715582,0.6028935412734017,0.5874771129900785,37.7035,50.734,48.2355,Equity
Bengkel Damai 3781,1360761,57,0,3,0.3610596982781952,15,0.7860862291834498,0.7541076955101822,0.41415468088197516,3,1199.142254639276,16,1,2,0,0.16972534187742672,0.35608057265620363,0.6935946804963083,0,0.8259839160934884,0.9163277477135274,0.3417405391949121,0.5825319061013275,0.7042477906545574,0.327689134524884,0.6693600415461294,0.3186333484318089,0.09221780847900918,45.2305,29.4424,20.8055,Efficiency
Kedai Runcit Damai 3782,1248651,50,1,2,0.019432672408497886,21,0.7999039272758867,0.20279898061507817,0.8379515732657444,2,798.5497846643176,12,0,1,0,0.5130610651664878,0.6995549521356347,0.15615163479219818,0,0.8316125055406289,0.03521271080354871,0.9949597069428006,0.4553915089888756,0.03274399886325363,0.3077632326559252,0.8194917355835611,0.5089496852102442,0.7234555604975974,52.286,50.7773,57.9761,Sustainability
Perniagaan Setia 3783,1213893,59,1,4,0.9970920176102486,17,0.8510125762174637,0.5837678972253356,0.3153473889305859,3,487.04746055631097,29,0,1,0,0.3537271537605692,0.5935343064832865,0.6735630516580412,0,0.6968165765738378,0.6130826258983637,0.8821544636187963,0.09467476459184698,0.5989169787925779,0.4371266262373481,0.9866744790343019,0.28155338646916606,0.16643848436121478,47.7902,79.8837,31.8922,Equity
